aod,lst,soil_moisture,pm10,pm25,O3,NDVI,elevation,surface_pressure
0.281,23.35,0.2612446844577789,58.0,129.0,0.1232242062688666,0.15251448,1337,84372.75
0.136,23.35,0.2612446844577789,58.0,129.0,0.1232242062688666,0.15251448,1337,84372.75
0.251,22.15,0.2532636225223541,58.0,129.0,0.1203253226447221,0.150831895,1337,84392.55078125
0.267,22.15,0.2532636225223541,58.0,129.0,0.1203253226447221,0.150831895,1337,84392.55078125
0.384,22.11,0.247391328215599,58.0,129.0,0.1197439219530578,0.14914931,1337,84563.73046875
0.311,22.11,0.247391328215599,58.0,129.0,0.1197439219530578,0.14914931,1337,84563.73046875
0.443,21.89,0.2498443573713302,58.0,129.0,0.1199352592230667,0.147466725,1337,84602.28125
0.491,21.63,0.2532900869846344,58.0,129.0,0.122133072621791,0.14578414,1337,84633.8984375
0.509,21.63,0.2532900869846344,58.0,129.0,0.122133072621791,0.14578414,1337,84633.8984375
0.337,22.49,0.2475987374782562,58.0,129.0,0.1193589212204037,0.144101555,1337,84716.59765625
0.29,22.49,0.2475987374782562,58.0,129.0,0.1193589212204037,0.144101555,1337,84716.59765625
0.311,21.95,0.2475671023130417,58.0,129.0,0.1197088047306526,0.14241897,1337,84690.03125
0.276,21.95,0.2475671023130417,58.0,129.0,0.1197088047306526,0.14241897,1337,84690.03125
0.328,22.87,0.2480546087026596,58.0,129.0,0.1234648408247485,0.1412162626875,1337,84651.75
0.227,22.87,0.2480546087026596,58.0,129.0,0.1234648408247485,0.1412162626875,1337,84651.75
0.206,22.49,0.2470605671405792,58.0,129.0,0.1213392540812895,0.140013555375,1337,84781.41015625
0.109,22.49,0.2470605671405792,58.0,129.0,0.1213392540812895,0.140013555375,1337,84781.41015625
0.222,22.35,0.246637687087059,58.0,129.0,0.1230484408075045,0.1388108480625,1337,84658.3046875
0.267,21.75,0.2410648167133331,58.0,129.0,0.1198074494808755,0.1364054334375,1337,84745.60546875
0.231,22.57,0.2402915358543396,58.0,129.0,0.1166864410042269,0.135202726125,1337,84571.234375
0.249,20.87,0.2352171242237091,58.0,129.0,0.1201488673687753,0.1340000188125,1337,84343.109375
0.3,20.19,0.23255255818367,58.0,129.0,0.1227311119436644,0.1315946041875,1337,84331.296875
0.295,20.19,0.23255255818367,58.0,129.0,0.1227311119436644,0.1315946041875,1337,84331.296875
0.341,22.25,0.2409233450889587,58.0,129.0,0.1177723929286394,0.1291891895625,1337,84620.01171875
0.379,22.25,0.2409233450889587,58.0,129.0,0.1177723929286394,0.1291891895625,1337,84620.01171875
0.232,20.89,0.2416451573371887,47.0,96.0,0.1254023164509751,0.1243783603125,1337,84467.14453125
0.303,20.89,0.2416451573371887,47.0,96.0,0.1254023164509751,0.1243783603125,1337,84467.14453125
0.214,20.33,0.216932475566864,33.0,106.0,0.1237456386513348,0.1219729456875,1337,84534.8671875
0.139,20.33,0.216932475566864,33.0,106.0,0.1237456386513348,0.1219729456875,1337,84534.8671875
0.241,20.57,0.2162663340568542,39.0,90.0,0.1249115318059393,0.120770238375,1337,84525.4921875
0.087,20.57,0.2162663340568542,39.0,90.0,0.1249115318059393,0.120770238375,1337,84525.4921875
0.329,17.63,0.2170818299055099,39.0,110.0,0.1215479597449166,0.1123512871875,1337,84274.765625
0.301,16.37,0.2219505310058593,40.0,106.0,0.1225193291902949,0.111148579875,1337,84088.03125
0.319,16.37,0.2219505310058593,40.0,106.0,0.1225193291902949,0.111148579875,1337,84088.03125
0.335,17.87,0.216804563999176,39.0,110.0,0.1233130693435531,0.1099458725624999,1337,84304.27734375
0.335,17.07,0.2171449363231659,36.0,108.0,0.1330041533378925,0.10874316525,1337,84166.15625
0.271,17.07,0.2171449363231659,36.0,108.0,0.1330041533378925,0.10874316525,1337,84166.15625
0.319,17.21,0.226459190249443,53.0,124.0,0.130456969142044,0.106337750625,1337,84332.34375
0.217,17.21,0.226459190249443,53.0,124.0,0.130456969142044,0.106337750625,1337,84332.34375
0.398,17.03,0.2136819064617157,44.0,128.0,0.1189163923262624,0.103932336,1337,84296.6328125
0.307,18.39,0.1932774931192398,41.0,119.0,0.1127258076465375,0.103932336,1337,84377.4140625
0.256,18.39,0.1932774931192398,41.0,119.0,0.1127258076465375,0.103932336,1337,84377.4140625
0.386,15.75,0.2016229778528213,40.0,111.0,0.112676053547912,0.103932336,1337,84378.3359375
0.296,16.09,0.1886289417743683,50.0,109.0,0.1145422534838674,0.103932336,1337,84500.35546875
0.309,16.09,0.1886289417743683,50.0,109.0,0.1145422534838674,0.103932336,1337,84500.35546875
0.279,15.79,0.1965533196926117,45.0,130.0,0.1166759431362539,0.103932336,1337,84487.90234375
0.246,16.77,0.1890970021486282,43.0,125.0,0.1272188723088185,0.103932336,1337,84826.41796875
0.273,16.77,0.1890970021486282,43.0,125.0,0.1272188723088185,0.103932336,1337,84826.41796875
0.295,14.67,0.1727126687765121,48.0,114.0,0.1238262429834263,0.103932336,1337,84716.4140625
0.349,16.99,0.1794720590114593,43.0,128.0,0.1209485158324213,0.103932336,1337,84668.16796875
0.27,16.99,0.1794720590114593,43.0,128.0,0.1209485158324213,0.103932336,1337,84668.16796875
0.299,16.23,0.1914393156766891,34.0,115.0,0.1203975304100163,0.103932336,1337,84796.97265625
0.388,17.37,0.3292959630489349,109.0,158.0,0.1139452191186873,0.0689931665,1328,83608.47265625
0.335,17.37,0.3292959630489349,109.0,158.0,0.1139452191186873,0.0689931665,1328,83608.47265625
0.48,19.63,0.3285203278064728,113.0,161.0,0.1188472476420901,0.07009971825,1328,83958.87109375
0.398,19.63,0.3285203278064728,113.0,161.0,0.1188472476420901,0.07009971825,1328,83958.87109375
0.466,20.87,0.3158261477947235,112.0,151.0,0.1178318336605475,0.07120627,1328,83871.78515625
0.368,20.87,0.3158261477947235,112.0,151.0,0.1178318336605475,0.07120627,1328,83871.78515625
0.453,21.87,0.2862588763236999,126.0,155.0,0.1240604594350273,0.0718391834375,1328,84093.2734375
0.497,21.85,0.2913860976696014,105.0,163.0,0.1190868318080398,0.072472096875,1328,84273.98046875
0.428,21.85,0.2913860976696014,105.0,163.0,0.1190868318080398,0.072472096875,1328,84273.98046875
0.692,23.25,0.2734073102474212,106.0,161.0,0.1147199875349764,0.07373792375,1328,84158.03515625
0.646,23.25,0.2734073102474212,106.0,161.0,0.1147199875349764,0.07373792375,1328,84158.03515625
0.537,21.95,0.2900864779949188,112.0,163.0,0.1177708283066617,0.0743708371875,1328,84026.16796875
0.804,21.95,0.2900864779949188,112.0,163.0,0.1177708283066617,0.0743708371875,1328,84026.16796875
0.396,22.83,0.3150607049465179,102.0,160.0,0.1167033091187864,0.0756366640625,1328,83820.02734375
0.319,23.77,0.2965836822986603,101.0,159.0,0.1164488345384105,0.0762695774999999,1328,83729.3515625
0.384,24.27,0.3269218206405639,102.0,159.0,0.1192484572530612,0.0769024909375,1328,84028.92578125
0.443,24.27,0.3269218206405639,102.0,159.0,0.1192484572530612,0.0769024909375,1328,84028.92578125
0.938,23.09,0.317180186510086,85.0,165.0,0.1238829008332651,0.0781683178125,1328,84463.015625
0.766,18.77,0.331875592470169,104.0,161.0,0.1292613857486035,0.0788012312499999,1328,84370.6640625
0.62,21.73,0.3058535158634186,107.0,174.0,0.1288541108369282,0.0794341446875,1328,84319.32421875
0.803,22.33,0.2966178059577942,104.0,176.0,0.1213426589861214,0.0800670581249999,1328,84460.74609375
0.715,21.07,0.2764703631401062,101.0,172.0,0.1246261447667548,0.0806999715625,1328,84373.26953125
0.699,24.07,0.3261169493198395,103.0,170.0,0.1166340926103298,0.081332885,1328,84395.625
0.321,26.11,0.2931378781795501,95.0,176.0,0.1159387379885516,0.0852280059374999,1328,84364.28125
0.518,25.07,0.2924432456493377,97.0,168.0,0.1141686141490403,0.0871755664062499,1328,84137.25390625
0.302,25.99,0.260118693113327,109.0,155.0,0.1117694515428708,0.0891231268749999,1328,84182.40234375
0.213,27.31,0.2918978035449981,87.0,153.0,0.1145301684737992,0.09496580828125,1328,84198.0859375
0.402,27.31,0.2918978035449981,87.0,153.0,0.1145301684737992,0.09496580828125,1328,84198.0859375
0.651,24.89,0.2709872424602508,96.0,155.0,0.1181470426782494,0.0969133687499999,1328,84245.7578125
0.851,22.37,0.2734837532043457,105.0,168.0,0.1173557655990357,0.0988609292187499,1328,84275.1015625
0.661,25.89,0.2702681720256805,111.0,180.0,0.1187972426413987,0.1008084896874999,1328,84167.29296875
0.378,27.17,0.3782864511013031,88.0,137.0,0.1251835581495609,0.1222316548437499,1328,83761.26953125
0.549,25.55,0.370451271533966,86.0,141.0,0.1255734728171831,0.1241792153125,1328,83982.42578125
0.247,27.39,0.3567064106464386,84.0,132.0,0.1250779766668141,0.1261267757812499,1328,83781.50390625
0.241,27.39,0.3567064106464386,84.0,132.0,0.1250779766668141,0.1261267757812499,1328,83781.50390625
0.332,28.53,0.3493278920650482,88.0,138.0,0.1300880014896825,0.1280743362499999,1328,83647.5078125
0.424,28.53,0.3493278920650482,88.0,138.0,0.1300880014896825,0.1280743362499999,1328,83647.5078125
0.326,25.87,0.3415624499320984,99.0,147.0,0.1328127723314936,0.1300218967187499,1328,83722.9375
0.404,25.87,0.3415624499320984,99.0,147.0,0.1328127723314936,0.1300218967187499,1328,83722.9375
0.569,25.39,0.3295684158802032,108.0,164.0,0.1293836534022278,0.1319694571874999,1328,83907.83984375
1.017,26.35,0.3085769712924957,90.0,171.0,0.1305707842111035,0.13391701765625,1328,83736.08984375
1.178,24.99,0.3032175302505493,51.0,162.0,0.1290464907090144,0.135864578125,1328,83842.08203125
0.402,26.09,0.3648875057697296,64.0,101.0,0.1275743043636232,0.14170725953125,1328,83457.7890625
0.33,25.37,0.3430013358592987,71.0,113.0,0.1235246062278225,0.14365482,1328,83614.6640625
0.31,25.37,0.3430013358592987,71.0,113.0,0.1235246062278225,0.14365482,1328,83614.6640625
0.21,28.87,0.3206446170806885,90.0,126.0,0.1260585486889752,0.141887413125,1328,83590.52734375
0.474,28.87,0.3206446170806885,90.0,126.0,0.1260585486889752,0.141887413125,1328,83590.52734375
0.334,28.45,0.3076414167881012,107.0,145.0,0.1236573967160057,0.1401200062499999,1328,83841.72265625
0.371,28.63,0.2869529724121094,114.0,162.0,0.1327965493396503,0.138352599375,1328,84043.91015625
0.672,28.63,0.2869529724121094,114.0,162.0,0.1327965493396503,0.138352599375,1328,84043.91015625
1.522,25.83,0.2704654335975647,115.0,167.0,0.1280491948127205,0.134817785625,1328,84156.5078125
0.991,25.83,0.2704654335975647,115.0,167.0,0.1280491948127205,0.134817785625,1328,84156.5078125
0.17,33.33,0.2628445327281952,134.0,156.0,0.126682966947637,0.13305037875,1328,83958.40234375
0.933,29.21,0.2398377507925033,143.0,181.0,0.1295551657676552,0.131282971875,1328,83933.71484375
1.321,29.21,0.2398377507925033,143.0,181.0,0.1295551657676552,0.131282971875,1328,83933.71484375
1.01,28.77,0.2395520359277725,147.0,186.0,0.1303732034011198,0.129515565,1328,83940.75390625
1.172,28.77,0.2395520359277725,147.0,186.0,0.1303732034011198,0.129515565,1328,83940.75390625
1.231,29.97,0.2047654688358307,120.0,177.0,0.130160123109959,0.1277481581249999,1328,83790.17578125
1.209,30.59,0.2321228384971618,141.0,173.0,0.1284602731467176,0.120678530625,1328,83781.59765625
1.534,29.07,0.2165315300226211,151.0,170.0,0.1298103183507774,0.1189111237499999,1328,83941.171875
0.953,30.17,0.1844082623720169,141.0,172.0,0.128939340333955,0.117143716875,1328,83571.46875
1.85,30.17,0.1844082623720169,141.0,172.0,0.128939340333955,0.117143716875,1328,83571.46875
1.217,33.29,0.1879582554101944,160.0,167.0,0.1282743364572951,0.11537631,1328,83321.98828125
1.925,33.29,0.1879582554101944,160.0,167.0,0.1282743364572951,0.11537631,1328,83321.98828125
0.329,34.29,0.2021401971578598,101.0,155.0,0.1303642243147792,0.11748135375,1328,83449.5546875
0.482,25.03,0.330633133649826,64.0,106.0,0.1264777356937697,0.131164138125,1328,83532.328125
0.297,31.75,0.2941606342792511,80.0,100.0,0.1255744844674923,0.13221666,1328,83483.109375
0.741,31.75,0.2609433829784393,92.0,121.0,0.125699162483257,0.135641378125,1328,83540.07421875
0.324,30.47,0.2520532608032226,106.0,123.0,0.1233402192593414,0.13906609625,1328,83579.4453125
0.352,34.39,0.2404838800430297,115.0,129.0,0.1242982894182618,0.142490814375,1328,83621.86328125
0.476,34.39,0.2404838800430297,115.0,129.0,0.1242982894182618,0.142490814375,1328,83621.86328125
0.539,29.99,0.1922773271799087,104.0,128.0,0.1234169903603768,0.1459155325,1328,83588.921875
0.27,35.09,0.2033747881650924,108.0,133.0,0.1258942931889955,0.149340250625,1328,83825.8046875
0.352,35.09,0.2033747881650924,108.0,133.0,0.1258942931889955,0.149340250625,1328,83825.8046875
1.056,30.91,0.1868325471878051,97.0,152.0,0.131374960826927,0.15276496875,1328,83833.58984375
1.207,30.91,0.1868325471878051,97.0,152.0,0.131374960826927,0.15276496875,1328,83833.58984375
1.197,29.63,0.1770585626363754,82.0,157.0,0.1302981781367856,0.156189686875,1328,83798.3359375
0.983,23.27,0.3121082186698913,64.0,108.0,0.1274793053576441,0.1801627137499999,1328,83557.10546875
0.224,34.49,0.2500521838665008,79.0,106.0,0.1228783056139808,0.1577566249999999,1328,83885.2421875
0.337,33.83,0.2201639413833618,99.0,119.0,0.1251224382321902,0.15044274375,1328,83523.5703125
0.363,36.29,0.2093805819749832,111.0,116.0,0.1305484472344498,0.146785803125,1328,83491.8515625
0.462,29.47,0.1741420924663543,100.0,117.0,0.1366026252509102,0.1431288625,1328,83627.2109375
0.159,37.35,0.177815094590187,98.0,112.0,0.1329571753739276,0.139471921875,1328,83669.3671875
0.515,32.85,0.1574963629245758,76.0,118.0,0.1277707666157682,0.132158040625,1328,83539.87109375
0.277,37.43,0.1502879112958908,74.0,122.0,0.126398637890897,0.12989123875,1328,83269.75
0.5,32.27,0.4074539542198181,25.0,69.0,0.1235565915702812,0.172926999375,1328,83501.68359375
0.529,30.87,0.3803532421588897,34.0,79.0,0.1223611264509087,0.1727513775,1328,83668.5859375
0.519,26.91,0.396431565284729,19.0,47.0,0.1224697455763298,0.16724667375,1328,83671.37109375
0.42,26.91,0.396431565284729,19.0,47.0,0.1224697455763298,0.16724667375,1328,83671.37109375
0.374,29.67,0.3841357231140136,23.0,43.0,0.121989924552391,0.1654586049999999,1328,83762.3046875
0.31,30.59,0.355415791273117,33.0,61.0,0.1238372325897628,0.143551858125,1328,83783.796875
0.446,27.53,0.3923194706439972,6.0,31.0,0.1189157366752121,0.140402405,1328,83627.33984375
0.614,27.79,0.3625633418560028,59.0,122.0,0.1219355248787709,0.137252951875,1328,84114.3203125
0.559,27.83,0.3542077839374542,53.0,120.0,0.1222512051463099,0.136298571875,1328,84119.5390625
0.472,27.83,0.3542077839374542,53.0,120.0,0.1222512051463099,0.136298571875,1328,84119.5390625
0.409,26.31,0.3505862057209015,59.0,108.0,0.121079131960909,0.13579411375,1328,83941.24609375
0.404,26.31,0.3505862057209015,59.0,108.0,0.121079131960909,0.13579411375,1328,83941.24609375
0.409,24.61,0.3827127814292907,47.0,83.0,0.1218802034855672,0.1347851974999999,1328,84144.59375
0.323,25.11,0.3579626381397247,49.0,89.0,0.1213873997331068,0.13377628125,1328,84224.60546875
0.432,25.11,0.3579626381397247,49.0,89.0,0.1213873997331068,0.13377628125,1328,84224.60546875
0.346,24.25,0.3509114980697632,49.0,88.0,0.1172539740801663,0.133271823125,1328,84216.29296875
0.316,25.33,0.3499797284603119,49.0,88.0,0.1189192980527322,0.132767365,1328,84321.52734375
0.27,25.33,0.3499797284603119,49.0,88.0,0.1189192980527322,0.132767365,1328,84321.52734375
0.289,25.73,0.3419755399227142,45.0,92.0,0.1200900599360331,0.132262906875,1328,84295.3671875
0.174,25.73,0.3419755399227142,45.0,92.0,0.1200900599360331,0.132262906875,1328,84295.3671875
0.206,25.47,0.3292252421379089,41.0,83.0,0.1235448323210642,0.1312539906249999,1328,84172.140625
0.211,24.71,0.323888212442398,34.0,73.0,0.1219030544161281,0.1307495325,1328,84195.30859375
0.216,24.71,0.323888212442398,34.0,73.0,0.1219030544161281,0.1307495325,1328,84195.30859375
0.239,26.21,0.32716765999794,38.0,68.0,0.1180265918373562,0.130245074375,1328,84169.140625
0.232,26.21,0.32716765999794,38.0,68.0,0.1180265918373562,0.130245074375,1328,84169.140625
0.279,25.03,0.3269562721252441,46.0,75.0,0.1185553289444665,0.12974061625,1328,84149.48046875
0.296,23.61,0.3268417119979858,57.0,86.0,0.11905457272068,0.129236158125,1328,84202.671875
0.297,23.61,0.3268417119979858,57.0,86.0,0.11905457272068,0.129236158125,1328,84202.671875
0.186,24.53,0.321332722902298,54.0,98.0,0.1215824134805427,0.128227241875,1328,84296.37109375
0.209,24.53,0.321332722902298,54.0,98.0,0.1215824134805427,0.128227241875,1328,84296.37109375
0.188,26.07,0.3196362853050232,63.0,88.0,0.123398408293765,0.12772278375,1328,84386.08203125
0.227,26.07,0.3196362853050232,63.0,88.0,0.123398408293765,0.12772278375,1328,84386.08203125
0.19,24.13,0.3260582089424133,51.0,96.0,0.1212456053486471,0.1267138675,1328,84203.34375
0.136,24.13,0.3260582089424133,51.0,96.0,0.1212456053486471,0.1267138675,1328,84203.34375
0.309,24.27,0.3223348557949066,56.0,96.0,0.1204760125189903,0.126209409375,1328,84011.125
0.29,24.27,0.3223348557949066,56.0,96.0,0.1204760125189903,0.126209409375,1328,84011.125
0.265,24.01,0.3163270056247711,79.0,131.0,0.1203584223985163,0.125200493125,1328,84140.8359375
0.371,24.01,0.3163270056247711,79.0,131.0,0.1203584223985163,0.125200493125,1328,84140.8359375
0.465,22.39,0.3144364356994629,70.0,155.0,0.1220925524830301,0.124696035,1328,84270.7421875
0.545,22.39,0.3144364356994629,70.0,155.0,0.1220925524830301,0.124696035,1328,84270.7421875
0.484,22.73,0.314640074968338,64.0,141.0,0.1213980815870698,0.124191576875,1328,84213.6953125
0.473,22.73,0.314640074968338,64.0,141.0,0.1213980815870698,0.124191576875,1328,84213.6953125
0.251,23.11,0.3102628290653229,67.0,121.0,0.1244174477091076,0.12368711875,1328,84087.75
0.14,23.11,0.3102628290653229,67.0,121.0,0.1244174477091076,0.12368711875,1328,84087.75
0.208,21.63,0.3051977455615997,73.0,119.0,0.1213892971796609,0.123182660625,1328,84106.55078125
0.183,21.63,0.3051977455615997,73.0,119.0,0.1213892971796609,0.123182660625,1328,84106.55078125
0.331,22.29,0.3015907406806946,74.0,134.0,0.1204162985086306,0.1226782025,1328,84286.73046875
0.256,22.29,0.3015907406806946,74.0,134.0,0.1204162985086306,0.1226782025,1328,84286.73046875
0.5,21.37,0.3052009046077728,64.0,138.0,0.1224562202995636,0.12166928625,1328,84337.8984375
0.325,22.51,0.2999166548252105,60.0,134.0,0.1206432729958977,0.121164828125,1328,84426.59765625
0.342,22.51,0.2999166548252105,60.0,134.0,0.1206432729958977,0.121164828125,1328,84426.59765625
0.32,22.51,0.2968217432498932,47.0,98.0,0.123310431838071,0.119766639875,1328,84367.75
0.171,22.51,0.2968217432498932,47.0,98.0,0.123310431838071,0.119766639875,1328,84367.75
0.187,22.31,0.2956365942955017,51.0,95.0,0.1208389861173766,0.11887290975,1328,84493.41015625
0.206,22.31,0.2956365942955017,51.0,95.0,0.1208389861173766,0.11887290975,1328,84493.41015625
0.156,22.81,0.2957816421985626,45.0,95.0,0.1226771250367027,0.117979179625,1328,84368.3046875
0.156,22.81,0.2957816421985626,45.0,95.0,0.1226771250367027,0.117979179625,1328,84368.3046875
0.276,21.23,0.2873847782611847,51.0,82.0,0.116955520929154,0.1170854495,1328,84279.83984375
0.252,21.97,0.2911123931407928,53.0,96.0,0.1189317217403681,0.116191719375,1328,84461.60546875
0.181,22.15,0.2920556962490082,53.0,96.0,0.1167029067874705,0.11529798925,1328,84291.234375
0.311,20.61,0.2827366590499878,59.0,110.0,0.1242986246942506,0.112616798875,1328,84048.296875
0.245,20.61,0.2827366590499878,59.0,110.0,0.1242986246942506,0.112616798875,1328,84048.296875
0.287,21.29,0.2880529761314392,70.0,120.0,0.1194629073142871,0.110829338625,1328,84322.01171875
0.286,21.29,0.2880529761314392,70.0,120.0,0.1194629073142871,0.110829338625,1328,84322.01171875
0.361,18.25,0.2787695527076721,60.0,124.0,0.1187694817781315,0.109041878375,1328,84363.3671875
0.223,21.39,0.2820070683956146,73.0,120.0,0.1269790903226137,0.107254418125,1328,84183.14453125
0.244,20.23,0.2618415057659149,67.0,108.0,0.1244508087719636,0.10457322775,1328,84236.4921875
0.119,20.23,0.2618415057659149,67.0,108.0,0.1244508087719636,0.10457322775,1328,84236.4921875
0.451,17.63,0.2591457664966583,60.0,128.0,0.1225392371415954,0.098317116875,1328,83989.765625
0.327,17.63,0.2591457664966583,60.0,128.0,0.1225392371415954,0.098317116875,1328,83989.765625
0.352,18.01,0.2620908319950104,60.0,128.0,0.1230595935796271,0.096529656625,1328,84020.27734375
0.492,18.01,0.2620908319950104,60.0,128.0,0.1230595935796271,0.096529656625,1328,84020.27734375
0.37,16.67,0.2611913383007049,57.0,122.0,0.1338434964418856,0.0956359265,1328,83878.15625
0.309,16.25,0.2607372105121612,79.0,128.0,0.1322849201906539,0.09384846625,1328,84036.34375
0.267,16.25,0.2607372105121612,79.0,128.0,0.1322849201906539,0.09384846625,1328,84036.34375
0.383,16.47,0.2537443339824676,64.0,149.0,0.1187479279030818,0.092061006,1328,84021.6328125
0.283,17.55,0.2335371077060699,67.0,133.0,0.1133598163723466,0.092061006,1328,84093.4140625
0.393,17.55,0.2335371077060699,67.0,133.0,0.1133598163723466,0.092061006,1328,84093.4140625
0.323,16.07,0.2332578748464584,84.0,123.0,0.1131117790937799,0.092061006,1328,84213.35546875
0.275,16.11,0.2382197827100753,75.0,140.0,0.1165063455700743,0.092061006,1328,84192.90234375
0.235,11.27,0.2365107834339141,76.0,132.0,0.1139945238829037,0.092061006,1328,84246.03125
0.233,16.35,0.2292196154594421,69.0,133.0,0.1261404454707958,0.092061006,1328,84531.41796875
0.259,16.35,0.2292196154594421,69.0,133.0,0.1261404454707958,0.092061006,1328,84531.41796875
0.378,16.63,0.2185357064008712,63.0,126.0,0.1204027683814164,0.092061006,1328,84364.16796875
0.277,16.79,0.2282535433769226,60.0,129.0,0.1180595129154696,0.092061006,1328,84500.97265625
0.469,16.55,0.2902509272098541,82.0,143.0,0.1311655342579323,0.15773445,1317,84328.15625
0.271,15.99,0.2933152019977569,55.0,158.0,0.1246556863188161,0.151614485,1317,84231.7265625
0.266,15.99,0.2933152019977569,55.0,158.0,0.1246556863188161,0.151614485,1317,84231.7265625
0.258,8.09,0.2865020930767059,58.0,141.0,0.1242948031786802,0.1485545025,1317,84478.5703125
0.073,17.87,0.2819717824459076,63.0,151.0,0.1253188103438285,0.14549452,1317,84132.0078125
0.023,17.87,0.2819717824459076,63.0,151.0,0.1253188103438285,0.14549452,1317,84132.0078125
0.451,15.25,0.2780636847019195,88.0,159.0,0.120479695498887,0.13588809375,1317,84092.0234375
0.309,15.69,0.2714920938014984,88.0,158.0,0.122898519039102,0.137204845625,1317,83670.703125
0.352,15.69,0.2714920938014984,88.0,158.0,0.122898519039102,0.137204845625,1317,83670.703125
0.209,17.23,0.2713818252086639,96.0,152.0,0.1260113120078507,0.1385215975,1317,83831.07421875
0.249,17.23,0.2713818252086639,96.0,152.0,0.1260113120078507,0.1385215975,1317,83831.07421875
0.012,16.73,0.3173432648181915,79.0,99.0,0.1272376030683375,0.14642210875,1317,84021.5703125
0.196,16.73,0.3173432648181915,79.0,99.0,0.1272376030683375,0.14642210875,1317,84021.5703125
0.393,15.27,0.306486576795578,58.0,146.0,0.125817909836755,0.147738860625,1317,84042.765625
0.287,15.27,0.306486576795578,58.0,146.0,0.125817909836755,0.147738860625,1317,84042.765625
0.29,16.69,0.3023385107517242,71.0,146.0,0.1220415681600054,0.150372364375,1317,84127.5078125
0.184,19.09,0.2937465012073517,72.0,125.0,0.138229242288128,0.153005868125,1317,83907.15625
0.652,31.59,0.2142207026481628,108.0,165.0,0.1253862724710508,0.13871815625,1317,83956.08203125
0.507,31.95,0.1845511347055435,106.0,130.0,0.1297689327189234,0.142691575,1317,84266.1484375
